date,day,day_suffix,day_of_week,day_of_year,week_of_year,week_of_month,month,month_name,quarter,quarter_name,year
19211212,12,Mon,1,12,50,4,12,December,4,Q4,1921
19211213,13,Tue,2,13,50,5,12,December,4,Q4,1921
19211214,14,Wed,3,14,50,5,12,December,4,Q4,1921
19211215,15,Thu,4,15,50,5,12,December,4,Q4,1921
19211216,16,Fri,5,16,50,6,12,December,4,Q4,1921
19211217,17,Sat,6,17,50,6,12,December,4,Q4,1921
19211218,18,Sun,0,18,50,6,12,December,4,Q4,1921
19211219,19,Mon,1,19,51,7,12,December,4,Q4,1921
19211220,20,Tue,2,20,51,7,12,December,4,Q4,1921
19211221,21,Wed,3,21,51,7,12,December,4,Q4,1921
19211222,22,Thu,4,22,51,8,12,December,4,Q4,1921
19211223,23,Fri,5,23,51,8,12,December,4,Q4,1921
19211224,24,Sat,6,24,51,8,12,December,4,Q4,1921
19211225,25,Sun,0,25,51,9,12,December,4,Q4,1921
19211226,26,Mon,1,26,52,9,12,December,4,Q4,1921
19211227,27,Tue,2,27,52,9,12,December,4,Q4,1921
19211228,28,Wed,3,28,52,10,12,December,4,Q4,1921
19211229,29,Thu,4,29,52,10,12,December,4,Q4,1921
19211230,30,Fri,5,30,52,10,12,December,4,Q4,1921
19211231,31,Sat,6,31,52,11,12,December,4,Q4,1921
19220101,01,Sun,0,1,0,1,01,January,1,Q1,1922
19220102,02,Mon,1,2,1,1,01,January,1,Q1,1922
19220103,03,Tue,2,3,1,1,01,January,1,Q1,1922
19220104,04,Wed,3,4,1,2,01,January,1,Q1,1922
19220105,05,Thu,4,5,1,2,01,January,1,Q1,1922
19220106,06,Fri,5,6,1,2,01,January,1,Q1,1922
19220107,07,Sat,6,7,1,3,01,January,1,Q1,1922
19220108,08,Sun,0,8,1,3,01,January,1,Q1,1922
19220109,09,Mon,1,9,2,3,01,January,1,Q1,1922
19220110,10,Tue,2,10,2,4,01,January,1,Q1,1922
19220111,11,Wed,3,11,2,4,01,January,1,Q1,1922
19220112,12,Thu,4,12,2,4,01,January,1,Q1,1922
19220113,13,Fri,5,13,2,5,01,January,1,Q1,1922
19220114,14,Sat,6,14,2,5,01,January,1,Q1,1922
19220115,15,Sun,0,15,2,5,01,January,1,Q1,1922
19220116,16,Mon,1,16,3,6,01,January,1,Q1,1922
19220117,17,Tue,2,17,3,6,01,January,1,Q1,1922
19220118,18,Wed,3,18,3,6,01,January,1,Q1,1922
19220119,19,Thu,4,19,3,7,01,January,1,Q1,1922
19220120,20,Fri,5,20,3,7,01,January,1,Q1,1922
19220121,21,Sat,6,21,3,7,01,January,1,Q1,1922
19220122,22,Sun,0,22,3,8,01,January,1,Q1,1922
19220123,23,Mon,1,23,4,8,01,January,1,Q1,1922
19220124,24,Tue,2,24,4,8,01,January,1,Q1,1922
19220125,25,Wed,3,25,4,9,01,January,1,Q1,1922
19220126,26,Thu,4,26,4,9,01,January,1,Q1,1922
19220127,27,Fri,5,27,4,9,01,January,1,Q1,1922
19220128,28,Sat,6,28,4,10,01,January,1,Q1,1922
19220129,29,Sun,0,29,4,10,01,January,1,Q1,1922
19220130,30,Mon,1,30,5,10,01,January,1,Q1,1922
19220131,31,Tue,2,31,5,11,01,January,1,Q1,1922
19220201,01,Wed,3,1,5,1,02,February,1,Q1,1922
19220202,02,Thu,4,2,5,1,02,February,1,Q1,1922
19220203,03,Fri,5,3,5,1,02,February,1,Q1,1922
19220204,04,Sat,6,4,5,2,02,February,1,Q1,1922
19220205,05,Sun,0,5,5,2,02,February,1,Q1,1922
19220206,06,Mon,1,6,6,2,02,February,1,Q1,1922
19220207,07,Tue,2,7,6,3,02,February,1,Q1,1922
19220208,08,Wed,3,8,6,3,02,February,1,Q1,1922
19220209,09,Thu,4,9,6,3,02,February,1,Q1,1922
19220210,10,Fri,5,10,6,4,02,February,1,Q1,1922
19220211,11,Sat,6,11,6,4,02,February,1,Q1,1922
19220212,12,Sun,0,12,6,4,02,February,1,Q1,1922
19220213,13,Mon,1,13,7,5,02,February,1,Q1,1922
19220214,14,Tue,2,14,7,5,02,February,1,Q1,1922
19220215,15,Wed,3,15,7,5,02,February,1,Q1,1922
19220216,16,Thu,4,16,7,6,02,February,1,Q1,1922
19220217,17,Fri,5,17,7,6,02,February,1,Q1,1922
19220218,18,Sat,6,18,7,6,02,February,1,Q1,1922
19220219,19,Sun,0,19,7,7,02,February,1,Q1,1922
19220220,20,Mon,1,20,8,7,02,February,1,Q1,1922
19220221,21,Tue,2,21,8,7,02,February,1,Q1,1922
19220222,22,Wed,3,22,8,8,02,February,1,Q1,1922
19220223,23,Thu,4,23,8,8,02,February,1,Q1,1922
19220224,24,Fri,5,24,8,8,02,February,1,Q1,1922
19220225,25,Sat,6,25,8,9,02,February,1,Q1,1922
19220226,26,Sun,0,26,8,9,02,February,1,Q1,1922
19220227,27,Mon,1,27,9,9,02,February,1,Q1,1922
19220228,28,Tue,2,28,9,10,02,February,1,Q1,1922
19220301,01,Wed,3,1,9,1,03,March,1,Q1,1922
19220302,02,Thu,4,2,9,1,03,March,1,Q1,1922
19220303,03,Fri,5,3,9,1,03,March,1,Q1,1922
19220304,04,Sat,6,4,9,2,03,March,1,Q1,1922
19220305,05,Sun,0,5,9,2,03,March,1,Q1,1922
19220306,06,Mon,1,6,10,2,03,March,1,Q1,1922
19220307,07,Tue,2,7,10,3,03,March,1,Q1,1922
19220308,08,Wed,3,8,10,3,03,March,1,Q1,1922
19220309,09,Thu,4,9,10,3,03,March,1,Q1,1922
19220310,10,Fri,5,10,10,4,03,March,1,Q1,1922
19220311,11,Sat,6,11,10,4,03,March,1,Q1,1922
19220312,12,Sun,0,12,10,4,03,March,1,Q1,1922
19220313,13,Mon,1,13,11,5,03,March,1,Q1,1922
19220314,14,Tue,2,14,11,5,03,March,1,Q1,1922
19220315,15,Wed,3,15,11,5,03,March,1,Q1,1922
19220316,16,Thu,4,16,11,6,03,March,1,Q1,1922
19220317,17,Fri,5,17,11,6,03,March,1,Q1,1922
19220318,18,Sat,6,18,11,6,03,March,1,Q1,1922
19220319,19,Sun,0,19,11,7,03,March,1,Q1,1922
19220320,20,Mon,1,20,12,7,03,March,1,Q1,1922
19220321,21,Tue,2,21,12,7,03,March,1,Q1,1922
19220322,22,Wed,3,22,12,8,03,March,1,Q1,1922
19220323,23,Thu,4,23,12,8,03,March,1,Q1,1922
19220324,24,Fri,5,24,12,8,03,March,1,Q1,1922
19220325,25,Sat,6,25,12,9,03,March,1,Q1,1922
19220326,26,Sun,0,26,12,9,03,March,1,Q1,1922
19220327,27,Mon,1,27,13,9,03,March,1,Q1,1922
19220328,28,Tue,2,28,13,10,03,March,1,Q1,1922
19220329,29,Wed,3,29,13,10,03,March,1,Q1,1922
19220330,30,Thu,4,30,13,10,03,March,1,Q1,1922
19220331,31,Fri,5,31,13,11,03,March,1,Q1,1922
19220401,01,Sat,6,1,13,1,04,April,2,Q2,1922
19220402,02,Sun,0,2,13,1,04,April,2,Q2,1922
19220403,03,Mon,1,3,14,1,04,April,2,Q2,1922
19220404,04,Tue,2,4,14,2,04,April,2,Q2,1922
19220405,05,Wed,3,5,14,2,04,April,2,Q2,1922
19220406,06,Thu,4,6,14,2,04,April,2,Q2,1922
19220407,07,Fri,5,7,14,3,04,April,2,Q2,1922
19220408,08,Sat,6,8,14,3,04,April,2,Q2,1922
19220409,09,Sun,0,9,14,3,04,April,2,Q2,1922
19220410,10,Mon,1,10,15,4,04,April,2,Q2,1922
19220411,11,Tue,2,11,15,4,04,April,2,Q2,1922
19220412,12,Wed,3,12,15,4,04,April,2,Q2,1922
19220413,13,Thu,4,13,15,5,04,April,2,Q2,1922
19220414,14,Fri,5,14,15,5,04,April,2,Q2,1922
19220415,15,Sat,6,15,15,5,04,April,2,Q2,1922
19220416,16,Sun,0,16,15,6,04,April,2,Q2,1922
19220417,17,Mon,1,17,16,6,04,April,2,Q2,1922
19220418,18,Tue,2,18,16,6,04,April,2,Q2,1922
19220419,19,Wed,3,19,16,7,04,April,2,Q2,1922
19220420,20,Thu,4,20,16,7,04,April,2,Q2,1922
19220421,21,Fri,5,21,16,7,04,April,2,Q2,1922
19220422,22,Sat,6,22,16,8,04,April,2,Q2,1922
19220423,23,Sun,0,23,16,8,04,April,2,Q2,1922
19220424,24,Mon,1,24,17,8,04,April,2,Q2,1922
19220425,25,Tue,2,25,17,9,04,April,2,Q2,1922
19220426,26,Wed,3,26,17,9,04,April,2,Q2,1922
19220427,27,Thu,4,27,17,9,04,April,2,Q2,1922
19220428,28,Fri,5,28,17,10,04,April,2,Q2,1922
19220429,29,Sat,6,29,17,10,04,April,2,Q2,1922
19220430,30,Sun,0,30,17,10,04,April,2,Q2,1922
19220501,01,Mon,1,1,18,1,05,May,2,Q2,1922
19220502,02,Tue,2,2,18,1,05,May,2,Q2,1922
19220503,03,Wed,3,3,18,1,05,May,2,Q2,1922
19220504,04,Thu,4,4,18,2,05,May,2,Q2,1922
19220505,05,Fri,5,5,18,2,05,May,2,Q2,1922
19220506,06,Sat,6,6,18,2,05,May,2,Q2,1922
19220507,07,Sun,0,7,18,3,05,May,2,Q2,1922
19220508,08,Mon,1,8,19,3,05,May,2,Q2,1922
19220509,09,Tue,2,9,19,3,05,May,2,Q2,1922
19220510,10,Wed,3,10,19,4,05,May,2,Q2,1922
19220511,11,Thu,4,11,19,4,05,May,2,Q2,1922
19220512,12,Fri,5,12,19,4,05,May,2,Q2,1922
19220513,13,Sat,6,13,19,5,05,May,2,Q2,1922
19220514,14,Sun,0,14,19,5,05,May,2,Q2,1922
19220515,15,Mon,1,15,20,5,05,May,2,Q2,1922
19220516,16,Tue,2,16,20,6,05,May,2,Q2,1922
19220517,17,Wed,3,17,20,6,05,May,2,Q2,1922
19220518,18,Thu,4,18,20,6,05,May,2,Q2,1922
19220519,19,Fri,5,19,20,7,05,May,2,Q2,1922
19220520,20,Sat,6,20,20,7,05,May,2,Q2,1922
19220521,21,Sun,0,21,20,7,05,May,2,Q2,1922
19220522,22,Mon,1,22,21,8,05,May,2,Q2,1922
19220523,23,Tue,2,23,21,8,05,May,2,Q2,1922
19220524,24,Wed,3,24,21,8,05,May,2,Q2,1922
19220525,25,Thu,4,25,21,9,05,May,2,Q2,1922
19220526,26,Fri,5,26,21,9,05,May,2,Q2,1922
19220527,27,Sat,6,27,21,9,05,May,2,Q2,1922
19220528,28,Sun,0,28,21,10,05,May,2,Q2,1922
19220529,29,Mon,1,29,22,10,05,May,2,Q2,1922
19220530,30,Tue,2,30,22,10,05,May,2,Q2,1922
19220531,31,Wed,3,31,22,11,05,May,2,Q2,1922
19220601,01,Thu,4,1,22,1,06,June,2,Q2,1922
19220602,02,Fri,5,2,22,1,06,June,2,Q2,1922
19220603,03,Sat,6,3,22,1,06,June,2,Q2,1922
19220604,04,Sun,0,4,22,2,06,June,2,Q2,1922
19220605,05,Mon,1,5,23,2,06,June,2,Q2,1922
19220606,06,Tue,2,6,23,2,06,June,2,Q2,1922
19220607,07,Wed,3,7,23,3,06,June,2,Q2,1922
19220608,08,Thu,4,8,23,3,06,June,2,Q2,1922
19220609,09,Fri,5,9,23,3,06,June,2,Q2,1922
19220610,10,Sat,6,10,23,4,06,June,2,Q2,1922
19220611,11,Sun,0,11,23,4,06,June,2,Q2,1922
19220612,12,Mon,1,12,24,4,06,June,2,Q2,1922
19220613,13,Tue,2,13,24,5,06,June,2,Q2,1922
19220614,14,Wed,3,14,24,5,06,June,2,Q2,1922
19220615,15,Thu,4,15,24,5,06,June,2,Q2,1922
19220616,16,Fri,5,16,24,6,06,June,2,Q2,1922
19220617,17,Sat,6,17,24,6,06,June,2,Q2,1922
19220618,18,Sun,0,18,24,6,06,June,2,Q2,1922
19220619,19,Mon,1,19,25,7,06,June,2,Q2,1922
19220620,20,Tue,2,20,25,7,06,June,2,Q2,1922
19220621,21,Wed,3,21,25,7,06,June,2,Q2,1922
19220622,22,Thu,4,22,25,8,06,June,2,Q2,1922
19220623,23,Fri,5,23,25,8,06,June,2,Q2,1922
19220624,24,Sat,6,24,25,8,06,June,2,Q2,1922
19220625,25,Sun,0,25,25,9,06,June,2,Q2,1922
19220626,26,Mon,1,26,26,9,06,June,2,Q2,1922
19220627,27,Tue,2,27,26,9,06,June,2,Q2,1922
19220628,28,Wed,3,28,26,10,06,June,2,Q2,1922
19220629,29,Thu,4,29,26,10,06,June,2,Q2,1922
19220630,30,Fri,5,30,26,10,06,June,2,Q2,1922
19220701,01,Sat,6,1,26,1,07,July,3,Q3,1922
19220702,02,Sun,0,2,26,1,07,July,3,Q3,1922
19220703,03,Mon,1,3,27,1,07,July,3,Q3,1922
19220704,04,Tue,2,4,27,2,07,July,3,Q3,1922
19220705,05,Wed,3,5,27,2,07,July,3,Q3,1922
19220706,06,Thu,4,6,27,2,07,July,3,Q3,1922
19220707,07,Fri,5,7,27,3,07,July,3,Q3,1922
19220708,08,Sat,6,8,27,3,07,July,3,Q3,1922
19220709,09,Sun,0,9,27,3,07,July,3,Q3,1922
19220710,10,Mon,1,10,28,4,07,July,3,Q3,1922
19220711,11,Tue,2,11,28,4,07,July,3,Q3,1922
19220712,12,Wed,3,12,28,4,07,July,3,Q3,1922
19220713,13,Thu,4,13,28,5,07,July,3,Q3,1922
19220714,14,Fri,5,14,28,5,07,July,3,Q3,1922
19220715,15,Sat,6,15,28,5,07,July,3,Q3,1922
19220716,16,Sun,0,16,28,6,07,July,3,Q3,1922
19220717,17,Mon,1,17,29,6,07,July,3,Q3,1922
19220718,18,Tue,2,18,29,6,07,July,3,Q3,1922
19220719,19,Wed,3,19,29,7,07,July,3,Q3,1922
19220720,20,Thu,4,20,29,7,07,July,3,Q3,1922
19220721,21,Fri,5,21,29,7,07,July,3,Q3,1922
19220722,22,Sat,6,22,29,8,07,July,3,Q3,1922
19220723,23,Sun,0,23,29,8,07,July,3,Q3,1922
19220724,24,Mon,1,24,30,8,07,July,3,Q3,1922
19220725,25,Tue,2,25,30,9,07,July,3,Q3,1922
19220726,26,Wed,3,26,30,9,07,July,3,Q3,1922
19220727,27,Thu,4,27,30,9,07,July,3,Q3,1922
19220728,28,Fri,5,28,30,10,07,July,3,Q3,1922
19220729,29,Sat,6,29,30,10,07,July,3,Q3,1922
19220730,30,Sun,0,30,30,10,07,July,3,Q3,1922
19220731,31,Mon,1,31,31,11,07,July,3,Q3,1922
19220801,01,Tue,2,1,31,1,08,August,3,Q3,1922
19220802,02,Wed,3,2,31,1,08,August,3,Q3,1922
19220803,03,Thu,4,3,31,1,08,August,3,Q3,1922
19220804,04,Fri,5,4,31,2,08,August,3,Q3,1922
19220805,05,Sat,6,5,31,2,08,August,3,Q3,1922
19220806,06,Sun,0,6,31,2,08,August,3,Q3,1922
19220807,07,Mon,1,7,32,3,08,August,3,Q3,1922
19220808,08,Tue,2,8,32,3,08,August,3,Q3,1922
19220809,09,Wed,3,9,32,3,08,August,3,Q3,1922
19220810,10,Thu,4,10,32,4,08,August,3,Q3,1922
19220811,11,Fri,5,11,32,4,08,August,3,Q3,1922
19220812,12,Sat,6,12,32,4,08,August,3,Q3,1922
19220813,13,Sun,0,13,32,5,08,August,3,Q3,1922
19220814,14,Mon,1,14,33,5,08,August,3,Q3,1922
19220815,15,Tue,2,15,33,5,08,August,3,Q3,1922
19220816,16,Wed,3,16,33,6,08,August,3,Q3,1922
19220817,17,Thu,4,17,33,6,08,August,3,Q3,1922
19220818,18,Fri,5,18,33,6,08,August,3,Q3,1922
19220819,19,Sat,6,19,33,7,08,August,3,Q3,1922
19220820,20,Sun,0,20,33,7,08,August,3,Q3,1922
19220821,21,Mon,1,21,34,7,08,August,3,Q3,1922
19220822,22,Tue,2,22,34,8,08,August,3,Q3,1922
19220823,23,Wed,3,23,34,8,08,August,3,Q3,1922
19220824,24,Thu,4,24,34,8,08,August,3,Q3,1922
19220825,25,Fri,5,25,34,9,08,August,3,Q3,1922
19220826,26,Sat,6,26,34,9,08,August,3,Q3,1922
19220827,27,Sun,0,27,34,9,08,August,3,Q3,1922
19220828,28,Mon,1,28,35,10,08,August,3,Q3,1922
19220829,29,Tue,2,29,35,10,08,August,3,Q3,1922
19220830,30,Wed,3,30,35,10,08,August,3,Q3,1922
19220831,31,Thu,4,31,35,11,08,August,3,Q3,1922
19220901,01,Fri,5,1,35,1,09,September,3,Q3,1922
19220902,02,Sat,6,2,35,1,09,September,3,Q3,1922
19220903,03,Sun,0,3,35,1,09,September,3,Q3,1922
19220904,04,Mon,1,4,36,2,09,September,3,Q3,1922
19220905,05,Tue,2,5,36,2,09,September,3,Q3,1922
19220906,06,Wed,3,6,36,2,09,September,3,Q3,1922
19220907,07,Thu,4,7,36,3,09,September,3,Q3,1922
19220908,08,Fri,5,8,36,3,09,September,3,Q3,1922
19220909,09,Sat,6,9,36,3,09,September,3,Q3,1922
19220910,10,Sun,0,10,36,4,09,September,3,Q3,1922
19220911,11,Mon,1,11,37,4,09,September,3,Q3,1922
19220912,12,Tue,2,12,37,4,09,September,3,Q3,1922
19220913,13,Wed,3,13,37,5,09,September,3,Q3,1922
19220914,14,Thu,4,14,37,5,09,September,3,Q3,1922
19220915,15,Fri,5,15,37,5,09,September,3,Q3,1922
19220916,16,Sat,6,16,37,6,09,September,3,Q3,1922
19220917,17,Sun,0,17,37,6,09,September,3,Q3,1922
19220918,18,Mon,1,18,38,6,09,September,3,Q3,1922
19220919,19,Tue,2,19,38,7,09,September,3,Q3,1922
19220920,20,Wed,3,20,38,7,09,September,3,Q3,1922
19220921,21,Thu,4,21,38,7,09,September,3,Q3,1922
19220922,22,Fri,5,22,38,8,09,September,3,Q3,1922
19220923,23,Sat,6,23,38,8,09,September,3,Q3,1922
19220924,24,Sun,0,24,38,8,09,September,3,Q3,1922
19220925,25,Mon,1,25,39,9,09,September,3,Q3,1922
19220926,26,Tue,2,26,39,9,09,September,3,Q3,1922
19220927,27,Wed,3,27,39,9,09,September,3,Q3,1922
19220928,28,Thu,4,28,39,10,09,September,3,Q3,1922
19220929,29,Fri,5,29,39,10,09,September,3,Q3,1922
19220930,30,Sat,6,30,39,10,09,September,3,Q3,1922
19221001,01,Sun,0,1,39,1,10,October,4,Q4,1922
19221002,02,Mon,1,2,40,1,10,October,4,Q4,1922
19221003,03,Tue,2,3,40,1,10,October,4,Q4,1922
19221004,04,Wed,3,4,40,2,10,October,4,Q4,1922
19221005,05,Thu,4,5,40,2,10,October,4,Q4,1922
19221006,06,Fri,5,6,40,2,10,October,4,Q4,1922
19221007,07,Sat,6,7,40,3,10,October,4,Q4,1922
19221008,08,Sun,0,8,40,3,10,October,4,Q4,1922
19221009,09,Mon,1,9,41,3,10,October,4,Q4,1922
19221010,10,Tue,2,10,41,4,10,October,4,Q4,1922
19221011,11,Wed,3,11,41,4,10,October,4,Q4,1922
19221012,12,Thu,4,12,41,4,10,October,4,Q4,1922
19221013,13,Fri,5,13,41,5,10,October,4,Q4,1922
19221014,14,Sat,6,14,41,5,10,October,4,Q4,1922
19221015,15,Sun,0,15,41,5,10,October,4,Q4,1922
19221016,16,Mon,1,16,42,6,10,October,4,Q4,1922
19221017,17,Tue,2,17,42,6,10,October,4,Q4,1922
19221018,18,Wed,3,18,42,6,10,October,4,Q4,1922
19221019,19,Thu,4,19,42,7,10,October,4,Q4,1922
19221020,20,Fri,5,20,42,7,10,October,4,Q4,1922
19221021,21,Sat,6,21,42,7,10,October,4,Q4,1922
19221022,22,Sun,0,22,42,8,10,October,4,Q4,1922
19221023,23,Mon,1,23,43,8,10,October,4,Q4,1922
19221024,24,Tue,2,24,43,8,10,October,4,Q4,1922
19221025,25,Wed,3,25,43,9,10,October,4,Q4,1922
19221026,26,Thu,4,26,43,9,10,October,4,Q4,1922
19221027,27,Fri,5,27,43,9,10,October,4,Q4,1922
19221028,28,Sat,6,28,43,10,10,October,4,Q4,1922
19221029,29,Sun,0,29,43,10,10,October,4,Q4,1922
19221030,30,Mon,1,30,44,10,10,October,4,Q4,1922
19221031,31,Tue,2,31,44,11,10,October,4,Q4,1922
19221101,01,Wed,3,1,44,1,11,November,4,Q4,1922
19221102,02,Thu,4,2,44,1,11,November,4,Q4,1922
19221103,03,Fri,5,3,44,1,11,November,4,Q4,1922
19221104,04,Sat,6,4,44,2,11,November,4,Q4,1922
19221105,05,Sun,0,5,44,2,11,November,4,Q4,1922
19221106,06,Mon,1,6,45,2,11,November,4,Q4,1922
19221107,07,Tue,2,7,45,3,11,November,4,Q4,1922
19221108,08,Wed,3,8,45,3,11,November,4,Q4,1922
19221109,09,Thu,4,9,45,3,11,November,4,Q4,1922
19221110,10,Fri,5,10,45,4,11,November,4,Q4,1922
19221111,11,Sat,6,11,45,4,11,November,4,Q4,1922
19221112,12,Sun,0,12,45,4,11,November,4,Q4,1922
19221113,13,Mon,1,13,46,5,11,November,4,Q4,1922
19221114,14,Tue,2,14,46,5,11,November,4,Q4,1922
19221115,15,Wed,3,15,46,5,11,November,4,Q4,1922
19221116,16,Thu,4,16,46,6,11,November,4,Q4,1922
19221117,17,Fri,5,17,46,6,11,November,4,Q4,1922
19221118,18,Sat,6,18,46,6,11,November,4,Q4,1922
19221119,19,Sun,0,19,46,7,11,November,4,Q4,1922
19221120,20,Mon,1,20,47,7,11,November,4,Q4,1922
19221121,21,Tue,2,21,47,7,11,November,4,Q4,1922
19221122,22,Wed,3,22,47,8,11,November,4,Q4,1922
19221123,23,Thu,4,23,47,8,11,November,4,Q4,1922
19221124,24,Fri,5,24,47,8,11,November,4,Q4,1922
19221125,25,Sat,6,25,47,9,11,November,4,Q4,1922
19221126,26,Sun,0,26,47,9,11,November,4,Q4,1922
19221127,27,Mon,1,27,48,9,11,November,4,Q4,1922
19221128,28,Tue,2,28,48,10,11,November,4,Q4,1922
19221129,29,Wed,3,29,48,10,11,November,4,Q4,1922
19221130,30,Thu,4,30,48,10,11,November,4,Q4,1922
19221201,01,Fri,5,1,48,1,12,December,4,Q4,1922
19221202,02,Sat,6,2,48,1,12,December,4,Q4,1922
19221203,03,Sun,0,3,48,1,12,December,4,Q4,1922
19221204,04,Mon,1,4,49,2,12,December,4,Q4,1922
19221205,05,Tue,2,5,49,2,12,December,4,Q4,1922
19221206,06,Wed,3,6,49,2,12,December,4,Q4,1922
19221207,07,Thu,4,7,49,3,12,December,4,Q4,1922
19221208,08,Fri,5,8,49,3,12,December,4,Q4,1922
19221209,09,Sat,6,9,49,3,12,December,4,Q4,1922
19221210,10,Sun,0,10,49,4,12,December,4,Q4,1922
19221211,11,Mon,1,11,50,4,12,December,4,Q4,1922
19221212,12,Tue,2,12,50,4,12,December,4,Q4,1922
19221213,13,Wed,3,13,50,5,12,December,4,Q4,1922
19221214,14,Thu,4,14,50,5,12,December,4,Q4,1922
19221215,15,Fri,5,15,50,5,12,December,4,Q4,1922
19221216,16,Sat,6,16,50,6,12,December,4,Q4,1922
19221217,17,Sun,0,17,50,6,12,December,4,Q4,1922
19221218,18,Mon,1,18,51,6,12,December,4,Q4,1922
19221219,19,Tue,2,19,51,7,12,December,4,Q4,1922
19221220,20,Wed,3,20,51,7,12,December,4,Q4,1922
19221221,21,Thu,4,21,51,7,12,December,4,Q4,1922
19221222,22,Fri,5,22,51,8,12,December,4,Q4,1922
19221223,23,Sat,6,23,51,8,12,December,4,Q4,1922
19221224,24,Sun,0,24,51,8,12,December,4,Q4,1922
19221225,25,Mon,1,25,52,9,12,December,4,Q4,1922
19221226,26,Tue,2,26,52,9,12,December,4,Q4,1922
19221227,27,Wed,3,27,52,9,12,December,4,Q4,1922
19221228,28,Thu,4,28,52,10,12,December,4,Q4,1922
19221229,29,Fri,5,29,52,10,12,December,4,Q4,1922
19221230,30,Sat,6,30,52,10,12,December,4,Q4,1922
19221231,31,Sun,0,31,52,11,12,December,4,Q4,1922
19230101,01,Mon,1,1,1,1,01,January,1,Q1,1923
19230102,02,Tue,2,2,1,1,01,January,1,Q1,1923
19230103,03,Wed,3,3,1,1,01,January,1,Q1,1923
19230104,04,Thu,4,4,1,2,01,January,1,Q1,1923
19230105,05,Fri,5,5,1,2,01,January,1,Q1,1923
19230106,06,Sat,6,6,1,2,01,January,1,Q1,1923
19230107,07,Sun,0,7,1,3,01,January,1,Q1,1923
19230108,08,Mon,1,8,2,3,01,January,1,Q1,1923
19230109,09,Tue,2,9,2,3,01,January,1,Q1,1923
19230110,10,Wed,3,10,2,4,01,January,1,Q1,1923
19230111,11,Thu,4,11,2,4,01,January,1,Q1,1923
19230112,12,Fri,5,12,2,4,01,January,1,Q1,1923
19230113,13,Sat,6,13,2,5,01,January,1,Q1,1923
19230114,14,Sun,0,14,2,5,01,January,1,Q1,1923
19230115,15,Mon,1,15,3,5,01,January,1,Q1,1923
19230116,16,Tue,2,16,3,6,01,January,1,Q1,1923
19230117,17,Wed,3,17,3,6,01,January,1,Q1,1923
19230118,18,Thu,4,18,3,6,01,January,1,Q1,1923
19230119,19,Fri,5,19,3,7,01,January,1,Q1,1923
19230120,20,Sat,6,20,3,7,01,January,1,Q1,1923
19230121,21,Sun,0,21,3,7,01,January,1,Q1,1923
19230122,22,Mon,1,22,4,8,01,January,1,Q1,1923
19230123,23,Tue,2,23,4,8,01,January,1,Q1,1923
19230124,24,Wed,3,24,4,8,01,January,1,Q1,1923
19230125,25,Thu,4,25,4,9,01,January,1,Q1,1923
19230126,26,Fri,5,26,4,9,01,January,1,Q1,1923
19230127,27,Sat,6,27,4,9,01,January,1,Q1,1923
19230128,28,Sun,0,28,4,10,01,January,1,Q1,1923
19230129,29,Mon,1,29,5,10,01,January,1,Q1,1923
19230130,30,Tue,2,30,5,10,01,January,1,Q1,1923
19230131,31,Wed,3,31,5,11,01,January,1,Q1,1923
19230201,01,Thu,4,1,5,1,02,February,1,Q1,1923
19230202,02,Fri,5,2,5,1,02,February,1,Q1,1923
19230203,03,Sat,6,3,5,1,02,February,1,Q1,1923
19230204,04,Sun,0,4,5,2,02,February,1,Q1,1923
19230205,05,Mon,1,5,6,2,02,February,1,Q1,1923
19230206,06,Tue,2,6,6,2,02,February,1,Q1,1923
19230207,07,Wed,3,7,6,3,02,February,1,Q1,1923
19230208,08,Thu,4,8,6,3,02,February,1,Q1,1923
19230209,09,Fri,5,9,6,3,02,February,1,Q1,1923
19230210,10,Sat,6,10,6,4,02,February,1,Q1,1923
19230211,11,Sun,0,11,6,4,02,February,1,Q1,1923
19230212,12,Mon,1,12,7,4,02,February,1,Q1,1923
19230213,13,Tue,2,13,7,5,02,February,1,Q1,1923
19230214,14,Wed,3,14,7,5,02,February,1,Q1,1923
19230215,15,Thu,4,15,7,5,02,February,1,Q1,1923
19230216,16,Fri,5,16,7,6,02,February,1,Q1,1923
19230217,17,Sat,6,17,7,6,02,February,1,Q1,1923
19230218,18,Sun,0,18,7,6,02,February,1,Q1,1923
19230219,19,Mon,1,19,8,7,02,February,1,Q1,1923
19230220,20,Tue,2,20,8,7,02,February,1,Q1,1923
19230221,21,Wed,3,21,8,7,02,February,1,Q1,1923
19230222,22,Thu,4,22,8,8,02,February,1,Q1,1923
19230223,23,Fri,5,23,8,8,02,February,1,Q1,1923
19230224,24,Sat,6,24,8,8,02,February,1,Q1,1923
19230225,25,Sun,0,25,8,9,02,February,1,Q1,1923
19230226,26,Mon,1,26,9,9,02,February,1,Q1,1923
19230227,27,Tue,2,27,9,9,02,February,1,Q1,1923
19230228,28,Wed,3,28,9,10,02,February,1,Q1,1923
19230301,01,Thu,4,1,9,1,03,March,1,Q1,1923
19230302,02,Fri,5,2,9,1,03,March,1,Q1,1923
19230303,03,Sat,6,3,9,1,03,March,1,Q1,1923
19230304,04,Sun,0,4,9,2,03,March,1,Q1,1923
19230305,05,Mon,1,5,10,2,03,March,1,Q1,1923
